#Site	lnL	
0	-1.59763451794
1	-1.95739788523
2	-1.59763451794
3	-1.63380758722
4	-1.82609373213
5	-1.95739788523
6	-1.63380758722
7	-1.82609373213
8	-1.82609373213
9	-1.59763451794
10	-1.59763451794
11	-7.03795188639
12	-1.95739788523
13	-1.59763451794
14	-1.95739788523
15	-1.95739788523
16	-1.59763451794
17	-1.82609373213
18	-1.95739788523
19	-1.82609373213
20	-1.63380758722
21	-1.59763451794
22	-1.59763451794
23	-1.59763451794
24	-1.59763451794
25	-1.59763451794
26	-1.63380758722
27	-1.95739788523
28	-1.63380758722
29	-1.95739788523
30	-1.82609373213
31	-1.82609373213
32	-1.82609373213
33	-1.95739788523
34	-1.59763451794
35	-1.59763451794
36	-1.59763451794
37	-1.59763451794
38	-1.95739788523
39	-1.95739788523
40	-1.59763451794
41	-1.59763451794
42	-1.59763451794
43	-1.82609373213
44	-8.29042009435
45	-1.95739788523
46	-1.59763451794
47	-1.59763451794
48	-1.59763451794
49	-1.95739788523
50	-1.95739788523
51	-1.59763451794
52	-1.59763451794
53	-1.59763451794
54	-1.63380758722
55	-1.59763451794
56	-1.95739788523
57	-10.9180404231
58	-1.59763451794
59	-1.59763451794
60	-1.95739788523
61	-1.59763451794
62	-1.95739788523
63	-1.59763451794
64	-1.63380758722
65	-1.63380758722
66	-1.63380758722
67	-1.95739788523
68	-1.63380758722
69	-1.95739788523
70	-1.95739788523
71	-6.34028649404
72	-7.82582190921
73	-1.59763451794
74	-1.59763451794
75	-1.59763451794
76	-1.59763451794
77	-1.59763451794
78	-1.95739788523
79	-1.95739788523
80	-1.95739788523
81	-1.95739788523
82	-1.63380758722
83	-1.82609373213
84	-1.82609373213
85	-1.63380758722
86	-1.59763451794
87	-1.59763451794
88	-1.95739788523
89	-1.63380758722
90	-1.95739788523
91	-1.59763451794
92	-1.59763451794
93	-1.59763451794
94	-1.59763451794
95	-1.63380758722
96	-1.59763451794
97	-1.59763451794
98	-1.95739788523
99	-1.95739788523
100	-11.8606417948
101	-1.95739788523
102	-1.82609373213
103	-1.59763451794
104	-1.95739788523
105	-1.95739788523
106	-1.59763451794
107	-1.82609373213
108	-1.63380758722
109	-1.59763451794
110	-1.82609373213
111	-1.63380758722
112	-1.63380758722
113	-1.95739788523
114	-7.86217873513
115	-1.82609373213
116	-1.63380758722
117	-1.95739788523
118	-1.82609373213
119	-11.8380385062
120	-5.9745698527
121	-1.95739788523
122	-1.59763451794
123	-1.59763451794
124	-1.59763451794
125	-12.6160513745
126	-1.59763451794
127	-1.95739788523
128	-1.95739788523
129	-1.95739788523
130	-9.8712465031
131	-12.5384985347
132	-12.1097519698
133	-1.59763451794
134	-6.73540061932
135	-1.59763451794
136	-1.59763451794
137	-7.86217873513
138	-1.95739788523
139	-1.59763451794
140	-1.59763451794
141	-1.63380758722
142	-1.95739788523
143	-1.95739788523
144	-1.59763451794
145	-7.07903714081
146	-1.95739788523
147	-7.03795188639
148	-1.95739788523
149	-1.59763451794
150	-1.59763451794
151	-1.95739788523
152	-4.77567391818
153	-10.404975579
154	-1.95739788523
155	-1.95739788523
156	-1.63380758722
157	-1.82609373213
158	-1.63380758722
159	-6.34028649404
160	-1.95739788523
161	-1.95739788523
162	-1.59763451794
163	-5.91094020505
164	-1.63380758722
165	-1.95739788523
166	-7.82582190921
167	-1.59763451794
168	-1.63380758722
169	-1.63380758722
170	-1.59763451794
171	-1.82609373213
172	-1.95739788523
173	-1.82609373213
174	-1.63380758722
175	-1.95739788523
176	-1.59763451794
177	-1.63380758722
178	-1.95739788523
179	-1.95739788523
180	-1.63380758722
181	-1.59763451794
182	-1.63380758722
183	-1.95739788523
184	-1.95739788523
185	-1.95739788523
186	-1.95739788523
187	-5.9745698527
188	-1.95739788523
189	-1.63380758722
190	-1.63380758722
191	-11.1717911628
192	-1.59763451794
193	-1.59763451794
194	-1.63380758722
195	-1.59763451794
196	-1.95739788523
197	-1.59763451794
198	-1.63380758722
199	-1.95739788523
200	-1.63380758722
201	-1.82609373213
202	-1.95739788523
203	-1.59763451794
204	-1.82609373213
205	-1.95739788523
206	-1.59763451794
207	-1.59763451794
208	-1.95739788523
209	-1.82609373213
210	-1.82609373213
211	-1.82609373213
212	-1.95739788523
213	-1.82609373213
214	-1.59763451794
215	-1.95739788523
216	-1.82609373213
217	-1.59763451794
218	-1.63380758722
219	-1.95739788523
220	-1.59763451794
221	-1.59763451794
222	-1.95739788523
223	-1.59763451794
224	-1.63380758722
225	-1.59763451794
226	-1.63380758722
227	-1.95739788523
228	-1.95739788523
229	-1.59763451794
230	-1.82609373213
231	-1.82609373213
232	-1.59763451794
233	-1.82609373213
234	-1.59763451794
235	-1.63380758722
236	-1.95739788523
237	-8.77444531885
238	-1.59763451794
239	-1.95739788523
240	-1.63380758722
241	-1.59763451794
242	-1.82609373213
243	-1.63380758722
244	-1.95739788523
245	-1.82609373213
246	-1.95739788523
247	-1.95739788523
248	-1.95739788523
249	-1.59763451794
250	-1.59763451794
251	-1.59763451794
252	-8.28744063312
253	-1.95739788523
254	-1.82609373213
255	-1.63380758722
256	-1.95739788523
257	-1.63380758722
258	-1.59763451794
259	-1.82609373213
260	-1.95739788523
261	-1.59763451794
262	-1.63380758722
263	-1.82609373213
264	-1.95739788523
265	-1.82609373213
266	-1.82609373213
267	-1.59763451794
268	-1.95739788523
269	-1.63380758722
