#Site	lnL	
0	-4.66735950615
1	-19.0678890491
2	-11.3817237733
3	-6.11508154333
4	-10.349455523
5	-16.034287323
6	-15.6846797125
7	-9.07975124421
8	-5.27930004696
9	-12.0418907384
10	-5.60632007729
11	-17.1714096191
12	-7.74951090918
13	-10.4493256514
14	-27.9965173757
15	-5.96001590633
16	-5.97349140989
17	-10.4493256514
18	-11.1110145029
19	-6.3441005986
20	-16.5211569198
21	-13.0129321521
22	-10.8694417003
23	-11.6250101951
24	-5.17327323955
25	-21.4985570721
26	-12.5943640697
27	-8.34250321933
28	-5.96001590633
29	-5.17327323955
30	-9.80632438886
31	-16.5877527441
32	-9.42743813946
33	-16.8751016018
34	-10.3737762468
35	-5.46464411771
36	-17.7898828526
37	-5.34585409784
38	-19.223404619
39	-11.6634512853
40	-5.75698122728
41	-16.0815453868
42	-5.46834336618
43	-10.9489079556
44	-8.87297840467
45	-9.80008546414
46	-5.54190304265
47	-5.46464411771
48	-8.63570288445
49	-9.80632438886
50	-11.7343249428
51	-5.60632007729
52	-11.5360527587
53	-10.951991119
54	-12.1599625827
55	-18.1830694336
56	-8.95388987925
57	-5.46464411771
58	-5.60632007729
59	-5.97367714982
60	-9.54860873527
61	-36.9087308156
62	-5.54190304265
63	-9.28390038632
64	-5.60632007729
65	-6.45172071633
66	-5.97349140989
67	-5.96001590633
68	-6.11508154333
69	-8.42061991412
70	-11.270195093
71	-8.61452432238
72	-5.46464411771
73	-11.4027234002
74	-6.11508154333
75	-9.57121664186
76	-5.46464411771
77	-9.84838960904
78	-14.5951444101
79	-5.58424645466
80	-11.9219480584
81	-9.30686835194
82	-20.9869552155
83	-14.0812812136
84	-5.96001590633
85	-4.66735950615
86	-8.78793834127
87	-19.5508634479
88	-8.22401042218
89	-5.60632007729
90	-15.2025529972
91	-14.0458846009
92	-5.97349140989
93	-5.96001590633
94	-8.59125881118
95	-10.6373844474
96	-10.3758843821
97	-18.8338491529
98	-5.34585409784
99	-15.1689913789
100	-5.32017702004
101	-5.60632007729
102	-21.7161116133
103	-14.9251359723
104	-8.87297840467
105	-5.96001590633
106	-18.91245098
107	-6.11508154333
108	-10.6692877351
109	-6.11508154333
110	-13.7943820945
111	-11.1228524902
112	-14.9329468146
113	-5.60632007729
114	-5.60632007729
115	-5.46464411771
116	-7.97673950309
117	-12.7936760021
118	-10.8719624635
119	-10.8474651763
120	-22.2220379723
121	-10.8192026496
122	-9.18366412433
123	-5.46464411771
124	-8.82127761039
125	-12.3021427327
126	-5.46464411771
127	-8.95388987925
128	-12.1857138049
129	-6.11508154333
130	-10.9489079556
131	-5.46464411771
132	-10.9459534183
133	-11.8599717437
134	-14.3108056795
135	-16.1532586058
136	-14.1741084262
137	-16.4663038927
138	-26.2969298286
139	-15.3958588691
140	-11.0776028311
141	-24.9906637368
142	-18.0123374507
143	-11.4243133935
144	-9.29319562282
145	-4.65300572243
146	-9.06871953507
147	-5.58424645466
148	-8.68168722632
149	-8.56749481181
150	-14.4228532137
151	-12.1610450788
152	-25.1460314805
153	-8.31299060688
154	-10.1005743464
155	-5.34585409784
156	-27.3499807143
157	-5.60632007729
158	-5.46464411771
159	-5.60632007729
160	-10.8836582974
161	-27.7859483788
162	-24.7840363183
163	-18.0943422428
164	-8.68168722632
165	-9.11117941486
166	-10.5524699034
167	-18.1085792364
168	-5.60632007729
169	-8.59125881118
170	-18.9136123351
171	-8.42283537161
172	-8.61452432238
173	-33.0067076837
174	-9.23838991146
175	-17.1098236994
176	-26.6304841003
177	-34.7042731045
178	-14.9028320992
179	-14.0568639712
180	-31.6381125087
181	-8.42283537161
182	-23.7563418566
183	-17.1154395995
184	-14.9701476407
185	-5.34585409784
186	-19.7025376709
187	-17.4668920853
188	-12.6324005224
189	-16.9517376181
190	-15.9505674569
191	-13.4500923795
192	-13.8790703708
193	-12.4685305757
194	-25.5393521542
195	-20.772136127
196	-5.96001590633
