#Site	lnL	
0	-4.19549981281
1	-9.04810390846
2	-5.76931264275
3	-10.8044638128
4	-7.02834349694
5	-8.45334628181
6	-8.16716001869
7	-9.77306730846
8	-5.32087012446
9	-5.83628504044
10	-6.7511428233
11	-8.35609471662
12	-11.2775455441
13	-11.5000795737
14	-10.8537826163
15	-20.8316151037
16	-5.85028546481
17	-8.16813311457
18	-8.31031926206
19	-21.8278422614
20	-18.8256855545
21	-11.0723517682
22	-19.5565359422
23	-30.0494347877
24	-8.50386100897
25	-8.57251643638
26	-10.6703242787
27	-4.95120849425
28	-8.95807095163
29	-5.7981939246
30	-4.95120849425
31	-11.2450572119
32	-11.7765411107
33	-7.87516256297
34	-7.87946814388
35	-9.78103024423
36	-10.6703242787
37	-8.57251643638
38	-5.5119987118
39	-9.37439094982
40	-11.1846636234
41	-12.598035674
42	-8.52024538762
43	-4.19549981281
44	-8.89116478943
45	-12.3115236135
46	-16.3318555533
47	-10.688967865
48	-9.23526988298
49	-5.83628504044
50	-12.6761324126
51	-22.3558997242
52	-5.7981939246
53	-13.4479096584
54	-11.1337417179
55	-8.25980720016
56	-8.6515065148
57	-22.2451366485
58	-5.59879220386
59	-4.51169038885
60	-8.57251643638
61	-4.95120849425
62	-5.76931264275
63	-18.2965331226
64	-5.33162341028
65	-5.76931264275
66	-8.16716001869
67	-17.7439896569
68	-14.8492580474
69	-8.00042776531
70	-21.2480341832
71	-4.95120849425
72	-6.29275770027
73	-4.95120849425
74	-12.7805811795
75	-19.2282200852
76	-4.95120849425
77	-11.2394218143
78	-4.95120849425
79	-9.74468782016
80	-4.83137864991
81	-8.18984113954
82	-4.83137864991
83	-15.9906349788
84	-14.1749472455
85	-5.33162341028
86	-8.25980720016
87	-5.7981939246
88	-12.080208947
89	-11.8706532921
90	-14.0844244093
91	-5.36429308245
92	-14.8506882878
93	-4.83137864991
94	-16.2887673444
95	-15.5577828728
96	-32.575904956
97	-12.4711683636
98	-15.7283033232
99	-12.8219620384
100	-15.8698729706
101	-5.33162341028
102	-5.76931264275
103	-17.4502150061
104	-4.82445821014
105	-13.5468976091
106	-9.27866949039
107	-9.59736516405
108	-10.8302007907
109	-4.83137864991
110	-4.83137864991
111	-12.9295414969
