#Site	lnL	
0	-4.33447833484
1	-5.16806056124
2	-8.29262406305
3	-5.39508802788
4	-4.9384497614
5	-5.99013204541
6	-5.75279132078
7	-11.5742704172
8	-10.5077369566
9	-4.9384497614
10	-8.06279569215
11	-5.39508802788
12	-8.29262406305
13	-6.26627264368
14	-4.9384497614
15	-8.49347397186
16	-5.11587391772
17	-8.42164474499
18	-15.0176050209
19	-11.0951231356
20	-15.9506813926
21	-4.9384497614
22	-7.82085810923
23	-16.346985162
24	-4.78384308826
25	-5.59687542927
26	-8.82771752585
27	-7.27595486952
28	-11.8225767087
29	-14.2689214609
30	-5.16806056124
31	-5.39508802788
32	-11.6866745924
33	-10.5242529984
34	-11.0407552639
35	-9.14272160255
36	-5.39508802788
37	-4.9384497614
38	-4.33447833484
39	-8.21705754532
40	-13.4222699537
41	-4.9384497614
42	-8.13698498153
43	-15.0712543336
44	-14.5719999583
45	-4.77811116793
46	-16.249957311
47	-12.5110507942
48	-17.3584788463
49	-13.1345254335
50	-4.9384497614
51	-5.31415994961
52	-16.866521842
53	-11.7541930029
54	-4.77811116793
55	-15.3433839058
56	-11.278744645
57	-14.4075401368
58	-5.06083876958
59	-20.3232238293
60	-4.77811116793
61	-5.06083876958
62	-13.1982829753
63	-23.8725828303
64	-5.16806056124
65	-10.6192913899
66	-15.3503129803
67	-10.6714744532
68	-10.7201315601
69	-5.39508802788
70	-12.7220902563
71	-7.29956082517
72	-5.06083876958
73	-8.98755771083
74	-14.9835752707
75	-12.0951182161
76	-11.1472862613
77	-11.5124112483
78	-5.21945359605
79	-8.46902858761
80	-12.839740224
81	-4.9384497614
82	-14.1287187672
83	-11.758402157
84	-8.77494415751
85	-11.4904037528
86	-4.9384497614
87	-17.7139704211
88	-4.9384497614
89	-8.16314529797
90	-15.4985965495
91	-4.9384497614
92	-19.3837760841
93	-15.8477120559
94	-4.9384497614
95	-5.99013204541
96	-14.2068183263
97	-15.8434049686
98	-4.46094177747
99	-4.9384497614
100	-5.16806056124
101	-4.9384497614
102	-8.63915205612
103	-4.78384308826
104	-9.80631525891
105	-20.2251270691
106	-19.5404788992
107	-18.5442551261
108	-5.9510324995
109	-21.204327629
110	-10.4122007718
111	-26.6391681718
112	-22.2937520968
113	-16.4092684381
114	-16.5782413388
115	-5.39508802788
116	-10.8003560127
117	-8.21705754532
