#Site	lnL	
0	-9.75075835485
1	-11.4682327055
2	-17.7408790048
3	-13.3572931056
4	-11.5988800529
5	-11.147815372
6	-28.7026068981
7	-13.4460639341
8	-16.5696736397
9	-16.7495405539
10	-16.5107869997
11	-10.9492131775
12	-24.0294318562
13	-14.3666189509
14	-16.8295818921
15	-10.9492131775
16	-17.1466697807
17	-11.4785974928
18	-11.5986780956
19	-14.3885152026
20	-18.4433186213
21	-13.998986243
22	-17.3600475756
23	-14.4451317011
24	-14.2452352134
25	-24.1482924284
26	-22.8641529522
27	-16.7526450659
28	-21.0248859774
29	-14.4451317011
30	-23.44570641
31	-22.9527086928
32	-23.9859362236
33	-26.6150083614
34	-12.551837835
35	-19.5251468498
36	-16.0370435007
37	-11.4786242296
38	-11.4786242296
39	-15.3984572168
40	-10.6964885485
41	-11.4785974928
42	-11.5986780956
43	-13.5924279585
44	-13.9569204699
45	-16.9229915571
46	-18.4330645831
47	-17.4024752407
48	-14.2311164107
49	-11.1156719083
50	-33.2805055499
51	-14.8144882918
52	-11.0947119755
53	-23.0251941356
54	-13.9646674264
55	-13.4460639341
56	-13.6759217779
57	-11.2577451649
58	-10.9492131775
59	-14.250205886
60	-16.2090118006
61	-13.3205127642
62	-24.6216067249
63	-38.8727707023
64	-14.2012606017
65	-10.9492131775
66	-14.3280326593
67	-42.825958008
68	-10.9492131775
69	-11.4785974928
70	-13.444723732
71	-18.222711733
72	-16.5696736397
73	-18.2467733201
74	-15.685303275
75	-29.1277135453
76	-30.8178109949
77	-41.2086068572
78	-11.1156719083
79	-17.9454268528
80	-23.279941188
81	-19.7694908296
82	-11.055941915
83	-12.958656261
84	-11.4682327055
85	-20.0180120202
86	-16.2063311641
87	-20.2179248928
88	-19.144285009
89	-20.9392856065
90	-38.1447551405
91	-14.0816717649
92	-22.1173856805
93	-47.3559803112
94	-39.0686348182
95	-22.6588305422
96	-11.5986780956
97	-13.8968857528
98	-20.9355400216
99	-16.2982046217
100	-24.8893442874
101	-19.1427726921
102	-11.4785974928
103	-20.6267839452
104	-21.2213126024
105	-16.3994486036
106	-13.0505297195
107	-24.825513218
108	-38.2303893075
109	-13.8230943795
110	-14.2124309213
111	-34.1670146541
112	-23.0465095617
113	-18.3462829657
114	-34.9578465525
115	-16.3959021435
116	-11.4785974928
117	-14.6032118662
118	-15.5452305868
119	-10.7615510704
120	-16.4801566775
121	-12.8841036118
122	-20.0515371558
123	-17.2768751875
124	-15.6250043471
125	-10.6696705426
126	-18.4259943058
127	-13.7431682958
128	-16.4826956874
129	-10.9492131775
130	-14.5809776738
131	-20.6520710698
132	-11.1156719083
133	-11.4682327055
134	-10.6696705426
135	-14.1259253009
136	-11.147815372
137	-11.9012521177
138	-14.2978841301
139	-25.3463516273
140	-13.6045066255
141	-19.3193816008
142	-11.5986780956
143	-10.9492131775
144	-11.2577451649
145	-11.9600545824
146	-10.9492131775
147	-10.7615510704
148	-20.3180616172
149	-25.7255615377
150	-10.9492131775
151	-16.9036164144
152	-13.793887426
153	-14.5683465755
154	-9.75075835485
155	-11.4682327055
156	-11.5986780956
157	-14.2980553383
158	-11.1156719083
159	-36.0935947458
160	-14.0655101233
161	-23.4357188668
162	-11.5986780956
163	-10.9492131775
164	-13.6759217779
165	-72.858937743
166	-22.4728456902
167	-32.1698519953
168	-17.206638404
169	-10.9492131775
170	-17.0153483383
171	-11.0947119755
172	-13.4160790118
173	-13.6045066255
174	-18.1536271556
175	-10.9492131775
176	-11.4682327055
177	-28.2452120459
178	-10.9492131775
179	-10.9492131775
180	-15.98771086
181	-17.8394444856
182	-11.4682327055
183	-11.0947119755
184	-13.8968857528
