#Site	lnL	
0	-8.90949048653
1	-10.3244164639
2	-9.0419404061
3	-14.3499614775
4	-17.3341173935
5	-10.3244164639
6	-9.78209615581
7	-9.61284515824
8	-9.78116965569
9	-10.2214587249
10	-13.8829704007
11	-10.2214587249
12	-9.78209615581
13	-8.90949048653
14	-9.82879835432
15	-9.35004557424
16	-10.2214587249
17	-10.2382000625
18	-12.1893532643
19	-9.61284515824
20	-9.89018391567
21	-20.4581372529
22	-10.3244164639
23	-13.4483766908
24	-22.8136429618
25	-47.9309838722
26	-26.7661413399
27	-16.0253677012
28	-18.3534899337
29	-15.3013119471
30	-16.8319172733
31	-9.89018391567
32	-27.9020704652
33	-9.78209615581
34	-9.89018391567
35	-12.5588975394
36	-10.3244164639
37	-10.2382000625
38	-9.32281462472
39	-15.8624734207
40	-14.0963949014
41	-9.93886723226
42	-18.6463719619
43	-15.5105659813
44	-17.2242671851
45	-10.3244164639
46	-14.2683668857
47	-9.93886723226
48	-9.35004557424
49	-9.89018391567
50	-10.3244164639
51	-8.90949048653
52	-10.0244963543
53	-13.0424119743
54	-9.89018391567
55	-20.0487287228
56	-9.78209615581
57	-9.35004557424
58	-10.3244164639
59	-9.89018391567
60	-27.0369413776
61	-10.3244164639
62	-14.4530594333
63	-18.1235891274
64	-9.78209615581
65	-12.6742037681
66	-16.3144926081
67	-20.4698109404
68	-12.2278728264
69	-12.6893543036
70	-16.0179662664
71	-12.9692799163
72	-10.3244164639
73	-24.9022946283
74	-19.5160367092
75	-15.8521908057
76	-9.76703041625
77	-13.9102980501
78	-8.90949048653
79	-16.7010874176
80	-10.3244164639
81	-9.76703041625
82	-9.61284515824
83	-17.1401810075
84	-31.0419358497
85	-16.9915132038
86	-20.6544170179
87	-9.61284515824
88	-14.8906350674
89	-9.76703041625
90	-14.8843394274
91	-9.61284515824
92	-22.9175246283
93	-9.5131087436
94	-23.3312347451
95	-20.963921328
96	-9.89018391567
97	-10.1352386264
98	-17.0009721953
99	-23.4401974397
100	-9.64359212044
101	-9.61284515824
102	-9.35004557424
103	-12.7026610107
104	-9.21294812748
105	-10.6648015818
106	-23.8462073081
107	-9.61284515824
108	-16.3602789315
109	-9.89018391567
110	-40.7400909712
111	-20.4908137016
112	-13.3066045646
113	-15.0558489862
114	-9.89018391567
115	-29.0997691267
116	-35.9096268197
117	-12.7026610107
118	-29.0854526916
119	-12.6138713538
120	-26.7897090133
121	-9.35004557424
122	-10.3244164639
123	-19.5201031454
124	-16.0873902452
125	-21.5488759368
126	-9.35004557424
127	-10.6648015818
128	-9.89018391567
129	-9.61284515824
130	-12.539597849
131	-10.0244963543
132	-10.2214566175
133	-9.35004557424
134	-10.0244963543
135	-9.61284515824
136	-12.8551097213
137	-33.9079034911
138	-10.2214587249
139	-30.2649345855
140	-20.0123379876
141	-18.7721822845
142	-12.4250529298
143	-9.5131087436
144	-13.5624898705
145	-20.4679688621
146	-15.3488071363
147	-14.7658767982
148	-9.35004557424
149	-14.1164952588
150	-14.4822582127
151	-14.7903840827
152	-13.2130761257
153	-9.88413196814
154	-19.1548562183
155	-13.8286842717
156	-9.5131087436
157	-12.354309124
158	-12.5814974482
