#Site	lnL	
0	-6.75767419976
1	-21.8133049287
2	-13.7090458652
3	-8.49305889038
4	-10.0408651974
5	-23.4284483907
6	-16.6902334337
7	-11.6628492498
8	-7.52991932177
9	-14.3960404515
10	-7.95174498004
11	-19.3314007973
12	-10.5318856375
13	-11.7896673527
14	-32.9001366012
15	-8.28702053663
16	-8.31084823312
17	-11.7896673527
18	-12.6206618826
19	-8.81098977586
20	-19.8544008785
21	-17.0760727233
22	-10.5625933468
23	-14.2525839649
24	-7.49369281451
25	-24.1134130777
26	-12.2889200551
27	-11.7022030139
28	-8.28702053663
29	-7.49369281451
30	-9.47774943976
31	-19.093985192
32	-11.6856753017
33	-21.1471516852
34	-10.1130090151
35	-7.78289547855
36	-20.6250596125
37	-7.62480584448
38	-21.5289435134
39	-12.9953855194
40	-8.14814166939
41	-19.1570794189
42	-7.8129081379
43	-13.102581575
44	-11.0352428825
45	-11.2304573779
46	-7.90833719615
47	-7.78289547855
48	-10.8953748733
49	-9.47774943976
50	-14.2206084436
51	-7.95174498004
52	-13.6693154029
53	-13.222660754
54	-13.8114707127
55	-22.8139219252
56	-11.4199718312
57	-7.78289547855
58	-7.95174498004
59	-8.31084986102
60	-11.829393624
61	-56.7687313487
62	-7.90833719615
63	-11.5839760585
64	-7.95174498004
65	-8.93091829574
66	-8.31084823312
67	-8.28702053663
68	-8.49305889038
69	-10.6555707112
70	-13.9512231621
71	-10.8588323996
72	-7.78289547855
73	-13.8363727506
74	-8.49305889038
75	-11.733515164
76	-7.78289547855
77	-9.57835678131
78	-16.9251501767
79	-7.97153292143
80	-14.8167542431
81	-11.5295833853
82	-23.0417373453
83	-16.1787770568
84	-8.28702053663
85	-6.75767419976
86	-11.0078550535
87	-23.1001637268
88	-10.3342375903
89	-7.95174498004
90	-14.9505623513
91	-16.1276412846
92	-8.31084823312
93	-8.28702053663
94	-10.8175856789
95	-12.8192707479
96	-12.743870756
97	-23.6200891455
98	-7.62480584448
99	-24.0172393929
100	-7.76087145752
101	-7.95174498004
102	-25.2504768149
103	-18.0051132943
104	-11.0352428825
105	-8.28702053663
106	-21.7219609488
107	-8.49305889038
108	-15.4276310382
109	-8.49305889038
110	-16.3901745278
111	-13.3552412773
112	-17.3600613694
113	-7.95174498004
114	-7.95174498004
115	-7.78289547855
116	-10.035610522
117	-15.0475990864
118	-13.1038470728
119	-11.9685036649
120	-30.4594453745
121	-11.9137588897
122	-11.5574116038
123	-7.78289547855
124	-12.2049408706
125	-14.6498144554
126	-7.78289547855
127	-11.4199718312
128	-14.4356232778
129	-8.49305889038
130	-13.102581575
131	-7.78289547855
132	-12.9289476301
133	-14.52943666
134	-17.7819504596
135	-18.8266944776
136	-16.6776369561
137	-22.3007811069
138	-29.8947014954
139	-18.8586570407
140	-12.8798720929
141	-32.1066071446
142	-21.9695037511
143	-14.1792542091
144	-11.5057535537
145	-6.79352817353
146	-11.2228778096
147	-7.97153292143
148	-10.8352836029
149	-10.7950489958
150	-17.5780753666
151	-15.6667808397
152	-30.9606893459
153	-11.6872520057
154	-12.1299718858
155	-7.62480584448
156	-30.2203103
157	-7.95174498004
158	-7.78289547855
159	-7.95174498004
160	-13.3146444948
161	-40.9347250311
162	-28.3634939351
163	-20.1403475291
164	-10.8352836029
165	-11.4073823028
166	-12.8006319623
167	-21.8489650462
168	-7.95174498004
169	-10.8175856789
170	-23.1059965931
171	-11.283071143
172	-10.8588323996
173	-39.4828715353
174	-11.5044632164
175	-19.6274905168
176	-31.2222062688
177	-39.2734014133
178	-18.3658538842
179	-16.7477577204
180	-34.2163684355
181	-11.283071143
182	-24.9447737434
183	-21.4559379328
184	-19.1214775427
185	-7.62480584448
186	-21.6891507647
187	-21.303438461
188	-15.8442293988
189	-18.9405114713
190	-16.7278822097
191	-17.4826255515
192	-16.1785654868
193	-14.4538922512
194	-28.1622954541
195	-23.1031151781
196	-8.28702053663
