#Site	lnL	
0	-4.04504751922
1	-20.6872885088
2	-5.31460375787
3	-5.78604648897
4	-5.31460375787
5	-5.47588019366
6	-5.27826228811
7	-5.31460375787
8	-14.1268240985
9	-9.50443427165
10	-9.37245854334
11	-5.26858394691
12	-9.26111802656
13	-11.6388801625
14	-7.41000305822
15	-5.31460375787
16	-16.9914001839
17	-5.97878238138
18	-25.2396696421
19	-5.31460375787
20	-11.7610380244
21	-5.74500691136
22	-4.04504751922
23	-5.78604648897
24	-8.10414933656
25	-8.14732931252
26	-8.13238689759
27	-5.78604648897
28	-24.8620567679
29	-5.31460375787
30	-14.8126259627
31	-5.26858394691
32	-5.78604648897
33	-5.7988223044
34	-5.58813131003
35	-25.6602975035
36	-31.8972070864
37	-15.4058816987
38	-8.94758773331
39	-11.0092681067
40	-8.87908270629
41	-20.5505488376
42	-8.735688267
43	-20.7952049713
44	-5.26858394691
45	-10.7004586682
46	-5.78604648897
47	-5.26858394691
48	-12.7076718055
49	-10.9570482331
50	-11.6598361932
51	-13.6031725129
52	-17.209139024
53	-17.7794120076
54	-5.31460375787
55	-13.6530070202
56	-4.04504751922
57	-4.92175851041
58	-4.04504751922
59	-12.399773394
60	-11.5063032152
61	-6.93282101319
62	-11.6469888641
63	-14.6978318433
64	-5.31460375787
65	-5.37996893922
66	-5.97878238138
67	-5.16498103902
68	-13.8987018018
69	-5.26858394691
70	-5.37996893922
71	-5.37996893922
72	-4.92175851041
73	-4.04504751922
74	-5.97878238138
75	-11.4142374804
76	-14.6568744383
77	-8.37734281734
78	-12.9708724779
79	-5.47588940032
80	-5.27826228811
81	-22.9596679393
82	-5.37996893922
83	-23.3200273011
84	-4.15851703593
85	-5.26858394691
86	-5.26858394691
87	-19.7445867142
88	-8.89618283542
89	-5.31460375787
90	-6.07045462574
91	-21.3952057204
92	-8.16826752837
93	-12.9398683708
94	-14.7332489552
95	-8.57144733167
96	-10.9680103539
97	-11.4512206651
98	-14.2659604924
99	-5.31460375787
100	-8.94758773331
101	-10.4465684504
102	-13.2267670099
103	-9.60755592392
104	-18.1700844455
105	-5.37996893922
106	-5.31460375787
107	-5.16498103902
108	-4.04504751922
109	-5.37996893922
110	-5.31460375787
111	-20.270360239
112	-13.2444611201
113	-16.8829024417
114	-14.6321178157
115	-8.77024804975
116	-5.97878238138
117	-8.18982022873
118	-5.31460375787
119	-11.9976890366
120	-5.16498103902
121	-4.64904635309
122	-10.9318719197
123	-11.4601145952
124	-14.3754483055
125	-4.15851703593
126	-5.97878238138
127	-5.26858394691
128	-9.89391852922
129	-15.2285173678
130	-15.32152501
131	-5.78604648897
132	-11.6271264057
133	-5.31460375787
134	-15.0060211987
135	-8.22437528182
